audio_file|text|speaker_name
wavs/common_voice_hi_27372023.wav|एक महीने की तलाश के बाद मिला लापता डोर्नियर विमान का मलबा|Speaker2
wavs/common_voice_hi_27372034.wav|पता नहीं हम कब भारत को वर्ल्ड कप में हराएंगे: मिस्बाह|Speaker2
wavs/common_voice_hi_27372038.wav|जब बटला हाउस एनकाउंटर पर रोई थीं सोनिया गांधी...|Speaker2
wavs/common_voice_hi_27372040.wav|लेडी श्रीराम कॉलेज फॉर विमेन, दिल्ली|Speaker2
wavs/common_voice_hi_27372041.wav|अदालती फैसले ने उड़ाई यूपी के बाहुबलियों की नींद|Speaker2
wavs/common_voice_hi_27372042.wav|मई वायदा एक्सपायरी से पहले शेयर बाजार में उतार-चढ़ाव|Speaker2
wavs/common_voice_hi_27372048.wav|गृह मंत्रालय को डर, मसरत अपनी गैरकानूनी हिरासत को चुनौती न दे दे|Speaker2
wavs/common_voice_hi_27372049.wav|फिक्सिंग मामले में रैना से पूछताछ करेगा श्रीलंका क्रिकेट!|Speaker2
wavs/common_voice_hi_27372050.wav|अरविंद केजरीवाल बोले, किरण बेदी पैराशूट उम्मीदवार|Speaker2
wavs/common_voice_hi_27372051.wav|‘गरीब विरोधी’ लोकपाल विधेयक संसद में पेश नहीं होने दें: हज़ारे|Speaker2
wavs/common_voice_hi_27372052.wav|बारिश का इंतजार और बढ़ा, मॉनसून की स्थिति हुई कमजोर|Speaker2
wavs/common_voice_hi_27372066.wav|पीएम के खिलाफ कांग्रेस ने किया विरोध-प्रदर्शन|Speaker2
wavs/common_voice_hi_27372070.wav|कुडनकुलम पर पीएम की टिप्पणी का विरोध|Speaker2
wavs/common_voice_hi_27372072.wav|झारखंड: भरोसे के नए आधार स्तंभ|Speaker2
wavs/common_voice_hi_27372075.wav|राहुल गांधी के नामांकन ने बिगाड़ा कुमार विश्वास की यात्रा का प्लान|Speaker2
wavs/common_voice_hi_27372083.wav|अब सड़कों पर दौड़ेगी Google की रोबोट कार, स्मार्टफोन से होगा संचालन|Speaker2
wavs/common_voice_hi_27372084.wav|पति के एक्सीडेंट के बाद जब उर्वशी ने उठाई घर की जिम्मेदारी|Speaker2
wavs/common_voice_hi_27372086.wav|पीएम मोदी बायोपिक: बहस में विवेक ओबराय पर भारी पड़ गईं नगमा|Speaker2
wavs/common_voice_hi_27372087.wav|इसी वर्ष होगी वरुण गांधी की शादी|Speaker2
wavs/common_voice_hi_27372088.wav|सलमान के घर गणपति पूजा में पहुंची कटरीना कैफ|Speaker2
wavs/common_voice_hi_27372089.wav|बांग्लादेश में विश्व कप से पहले शुरू हुआ ‘मच्छर मारो अभियान’|Speaker2
wavs/common_voice_hi_27372090.wav|महिलाओं को आनंद का एहसास कराना ज्यादा मुश्किल?|Speaker2
wavs/common_voice_hi_27372092.wav|जेहादी ने माना- भारत में अच्छी है मुसलमानों की हालत|Speaker2
wavs/common_voice_hi_27372095.wav|नोएडा रेप-मर्डर केस में दो आरोपी गिरफ्तार|Speaker2
wavs/common_voice_hi_27372134.wav|नई नीतियां अपनाएं बराक ओबामा: ईरान|Speaker2
wavs/common_voice_hi_27372135.wav|बिहार में बाढ़ की स्थिति में कोई सुधार नहीं|Speaker2
wavs/common_voice_hi_27372136.wav|किम पर भरोसा नहीं कर पा रहे ट्रंप, तारीफ तो की लेकिन प्रतिबंध कायम|Speaker2
wavs/common_voice_hi_27372137.wav|मुंबई में यहां बनते हैं धारावाहिक|Speaker2
wavs/common_voice_hi_27372138.wav|राष्ट्रपति चुनावः प्रणब मुखर्जी की पहले हां, फिर ना|Speaker2
wavs/common_voice_hi_27372146.wav|दक्षिण भारत में मौसम का रेड अलर्ट, कर्नाटक-केरल में बाढ़ जैसे हालात|Speaker2
wavs/common_voice_hi_27372147.wav|अधर में लटकी कॉमनवेल्थ खेलों की तैयारी|Speaker2
wavs/common_voice_hi_27372149.wav|जरूरी है पेट्रोल-डीजल का बहुत सस्ता न होना|Speaker2
wavs/common_voice_hi_27372150.wav|कैशलेस की तरफ बढ़ रहे हैं फैक्ट्री वर्कर्स|Speaker2
wavs/common_voice_hi_27372153.wav|शादी के तुरंत बाद भूलकर भी न करें ये काम...|Speaker2
wavs/common_voice_hi_27372154.wav|फ्लिपकार्ट पर Asus की सेल, इन स्मार्टफोन्स पर मिलेगी छूट|Speaker2
wavs/common_voice_hi_27372155.wav|अब आधार कार्ड नंबर से होने लगी ठगी, पांच सरकारी कर्मचारी बने शिकार|Speaker2
wavs/common_voice_hi_27372156.wav|सलवा जुडूम असंवैधानिक: सुप्रीम कोर्ट|Speaker2
wavs/common_voice_hi_27372158.wav|LoC पर तैनात जवानों ने ऑनलाइन बैलेट पेपर डाउनलोड कर किया मतदान|Speaker2
wavs/common_voice_hi_27373890.wav|इलाहाबाद: चिट फंड कंपनी का भंडाफोड़, लाखों रुपये बरामद|Speaker2
wavs/common_voice_hi_27373891.wav|सरकार ने रिलीज किया गंगा एंथम|Speaker2
wavs/common_voice_hi_27373892.wav|'साइकिल' पर चढ़ने को बेताब मुलायम-अखिलेश, गेंद अब चुनाव आयोग के पाले में|Speaker2
wavs/common_voice_hi_27373893.wav|आतिफ ने 'भारतीय' गाने को प्रमोट करने से किया इंकार, क्या ये है कारण?|Speaker2
wavs/common_voice_hi_27388669.wav|एशेज सीरीज: मलान और बेयरस्टो ने इंग्लैंड के नाम किया पहला दिन|Speaker2
wavs/common_voice_hi_27388670.wav|कैलकुलेटर से पता लगाइए अपनी सही फिटनेस उम्र|Speaker2
wavs/common_voice_hi_27388671.wav|अमेरिकी जांच में सहयोग देने से पाक का इंकार|Speaker2
wavs/common_voice_hi_27388673.wav|'कानपुर शहर मां की तरह है, जो रोटी सेंकते हैं तो हाथ जलेंगे ही'|Speaker2
wavs/common_voice_hi_27388674.wav|इंग्लैंड पर बढ़त के मकसद से मैदान में उतरेगी टीम इंडिया|Speaker2
wavs/common_voice_hi_27388675.wav|सक्रिय राजनीति में लौटे मुशर्रफ, गलतियों के लिए माफी मांगी|Speaker2
wavs/common_voice_hi_27388676.wav|गोवंश संरक्षण सेस पर बोलीं मायावती- सरकार लाए राष्ट्रीय कानून|Speaker2
wavs/common_voice_hi_27388677.wav|चीन में खुलेआम 'प्रेम के इजहार और चुंबनों' पर छिड़ी जंग|Speaker2
wavs/common_voice_hi_27388678.wav|सरकार की पोल पट्टी खोल रहा इसलिए निशाना बन रहा: शरद यादव|Speaker2
wavs/common_voice_hi_27388691.wav|राहुल को श्रीलंका दौरे से नहीं बुलाया जाएगा|Speaker2
wavs/common_voice_hi_27388693.wav|फासला कम करने वाला हो आईआईटी का पैटर्न: आनंद कुमार|Speaker2
wavs/common_voice_hi_27388694.wav|आर्म्स एक्ट में बरी हुए सलमान, मगर अगले बुधवार तक अटकी रहेंगी सांसें|Speaker2
wavs/common_voice_hi_27388695.wav|राजनाथ संग मोदी मनाएंगे बीजेपी का स्थापना दिवस|Speaker2
wavs/common_voice_hi_27388696.wav|अफगानिस्तान में इराक से ज्यादा कठिनाई: ओबामा|Speaker2
wavs/common_voice_hi_27388698.wav|करगिल में भूकंप के बाद हिमस्खलन, सेना का एक जवान लापता|Speaker2
wavs/common_voice_hi_27388699.wav|एक्जिट पोल छापने वाले हिंदी अखबार के खिलाफ मुकदमा दर्ज करने के आदेश|Speaker2
wavs/common_voice_hi_27388702.wav|भय्यूजी महाराज: मालवा के मॉडल संत के नाम से थे मशहूर|Speaker2
wavs/common_voice_hi_27388703.wav|त्रिपुरा जेल से कैदियों के भागने को लेकर तीन अफसर निलंबित|Speaker2
wavs/common_voice_hi_27388705.wav|राजनाथ से मिलीं सुषमा, कहा- नाराजगी की खबर गलत|Speaker2
wavs/common_voice_hi_27388707.wav|सच में|Speaker2
wavs/common_voice_hi_27388711.wav|ए राजा को हटाने पर यूपीए को समर्थन देंगी सुश्री जयललिता|Speaker2
wavs/common_voice_hi_27388712.wav|अमेरिकी राष्ट्रपति चुनाव पर बहस: लाइव टीवी पर भिड़ गईं तुलसी और कमला!|Speaker2
wavs/common_voice_hi_27388713.wav|रुचिका गिरहोत्रा छेड़छाड़ केस: पूर्व डीजीपी राठौड़ को मिली बड़ी राहत|Speaker2
wavs/common_voice_hi_27388715.wav|शाहरुख खान का फैंस को तोहफा, चीन में रिलीज होगी 'जीरो'!|Speaker2
wavs/common_voice_hi_27388716.wav|मोदी के मस्जिद दौरे पर उमर का निशाना, कहा- यह 'टेराकोटा आर्मी' देखने जैसा|Speaker2
wavs/common_voice_hi_27388717.wav|JioPhone में आया WhatsApp, नहीं मिलेगा इन फीचर्स का मजा|Speaker2
wavs/common_voice_hi_27388718.wav|हिलेरी क्लिंटन ने राष्ट्रपति चुनाव की रात बराक ओबामा से मांगी थी माफी!|Speaker2
wavs/common_voice_hi_27388719.wav|तो क्या कांग्रेस की जेब वाकई खाली...|Speaker2
wavs/common_voice_hi_27388720.wav|Bigg Boss: सलमान ने दिया टास्क तो मीका बोले- भाई तो भाई है|Speaker2
wavs/common_voice_hi_27388721.wav|सुनील ग्रोवर के लिए मेरा शो ज्यादा अच्छा था: कपिल शर्मा|Speaker2
wavs/common_voice_hi_27388722.wav|...तो इसीलिए कहते हैं 'संडे हो या मंडे, रोज खाओ अंडे'|Speaker2
wavs/common_voice_hi_27388723.wav|सचिन तेंदुलकर से मिलने उनके घर पहुंचे ब्रायन लारा|Speaker2
wavs/common_voice_hi_27388725.wav|बरसेगी हनुमान जी की कृपा, ऐसे मनाएं हनुमान जयंती|Speaker2
wavs/common_voice_hi_27388732.wav|आतंक की फैक्ट्री पाकिस्तान दुनिया के लिए बन गया है चुनौती: नकवी|Speaker2
wavs/common_voice_hi_27388733.wav|पूर्वोत्तर भारत में भूकंप के झटके, नुकसान नहीं|Speaker2
wavs/common_voice_hi_27388734.wav|जेएनयू के प्रोफेसर ने उठाए कन्हैया की स्पीच पर सवाल|Speaker2
wavs/common_voice_hi_27388735.wav|शोक सभा में ठहाके, वाजपेयी की भतीजी ने मांगा मंत्रियों से इस्तीफा|Speaker2
wavs/common_voice_hi_27388736.wav|अब डीजल के दाम घटाने की तैयारी|Speaker2
wavs/common_voice_hi_27388737.wav|क्या जाधव को अब भी फांसी दे सकता है पाकिस्तान?|Speaker2
wavs/common_voice_hi_27388738.wav|यूपीः कुएं में बाप-बेटी का शव मिलने से फैली सनसनी|Speaker2
wavs/common_voice_hi_27388739.wav|लगातार तिरस्कार से तंग आ कर संन्यास लिया: गांगुली|Speaker2
wavs/common_voice_hi_27388740.wav|संसद में हंगामे के बीच शिक्षा विधेयक दरकिनार|Speaker2
wavs/common_voice_hi_27388741.wav|भारतीय क्रिकेट टीम वेस्टइंडीज पहुंची|Speaker2
wavs/common_voice_hi_27388742.wav|खसरे का वायरस करेगा कैंसर का इलाज?|Speaker2
wavs/common_voice_hi_27388743.wav|जरूरत पड़ी तो करेंगे टीम में बदलावः ऑस्ट्रेलियाई कोच आर्थर|Speaker2
wavs/common_voice_hi_27388744.wav|कंगना रनोट का दिल्ली स्टाइल में चाइनीज तड़का|Speaker2
wavs/common_voice_hi_27388745.wav|बीजेपी प्रत्याशियों ने नहीं दी एंट्री फीस, कर्मचारियों से होगी वसूली|Speaker2
wavs/common_voice_hi_27388753.wav|सेंसेक्स में गिरावट, सोना हुआ महंगा|Speaker2
wavs/common_voice_hi_27388755.wav|इंडिया गेट पर क्वींस बेटन का हुआ भव्य स्वागत|Speaker2
wavs/common_voice_hi_27388756.wav|महाराष्ट्र: भिवंडी की टेक्सटाइल कंपनी में लगी भीषण आग, साजिश का भी शक|Speaker2
wavs/common_voice_hi_27388758.wav|कपिल शर्मा का शो छोड़ेंगे नवजोत सिंह सिद्धू!|Speaker2
wavs/common_voice_hi_27388760.wav|कामिका एकादशी की महिमा और महत्व, जानिए क्या है महाउपाय?|Speaker2
wavs/common_voice_hi_27388766.wav|मुख्य चुनाव आयुक्त ने प. बंगाल सरकार की प्रशंसा की|Speaker2
wavs/common_voice_hi_27388767.wav|'वरुण के भाषण से बीजेपी को हुआ नुकसान'|Speaker2
wavs/common_voice_hi_27388768.wav|अर्थव्यवस्था के डॉक्टर|Speaker2
wavs/common_voice_hi_27388770.wav|ट्रंप की जीत के लिए हिंदू महासभा ने किया हवन, मांगी गई मन्नत|Speaker2
wavs/common_voice_hi_27388781.wav|घरेलू काम के बदले मां या पत्नी को मिलनी चाहिए ये रकम...|Speaker2
wavs/common_voice_hi_27388782.wav|समलैंगिकता पर अदालत का निर्णय स्वागतयोग्य: गुल|Speaker2
wavs/common_voice_hi_27388783.wav|छत्तीसगढ़ः पुलिस अधिकारी ने खुद को गोली मारकर की खुदकुशी|Speaker2
wavs/common_voice_hi_27388784.wav|किंग्स इलेवन ने लहराया जीत का परचम|Speaker2
wavs/common_voice_hi_27388785.wav|जानें, इस साल क्या है भाई दूज का शुभ मुहूर्त|Speaker2
wavs/common_voice_hi_27388792.wav|अपने प्यारे भांजे आहिल संग सलमान ने शेयर की पहली तस्वीर|Speaker2
wavs/common_voice_hi_27388793.wav|सुप्रीम कोर्ट अब देश भर की जेलों से वीडियो कॉन्फ़्रेंसिंग के माध्यम से जुड़ा|Speaker2
wavs/common_voice_hi_27388795.wav|कोयला बेचकर सरकार मालामाल हो गई|Speaker2
wavs/common_voice_hi_27388807.wav|हॉकी मैच के दौरान स्टेडियम में मौजूद रहेंगे प्रधानमंत्री मनमोहन सिंह|Speaker2
wavs/common_voice_hi_27388808.wav|सेक्स रैकेट का भंडाफोड़, हाई प्रोफाइल मॉडल गिरफ्तार|Speaker2
wavs/common_voice_hi_27388809.wav|नरगिस ने डायरेक्टर को किया Kiss, क्या उदय चोपड़ा से हुआ ब्रेकअप?|Speaker2
wavs/common_voice_hi_27388810.wav|मरते-मरते बचा स्काइ डाइविंग करने गया स्टूडेंट|Speaker2
wavs/common_voice_hi_27388816.wav|अन्ना ने गलती की, मगर साथ नहीं छोड़ सकता:विनायक राव|Speaker2
wavs/common_voice_hi_27388817.wav|गणपति विसर्जन: सलमान खान का देसी डांस, भांजे आहिल संग की बप्पा की आरती|Speaker2
wavs/common_voice_hi_27388818.wav|मिस यूनिवर्स प्रतियोगी के गांव में ना बिजली ना सड़क|Speaker2
wavs/common_voice_hi_27388819.wav|महबूबा के शपथग्रहण समारोह में शामिल होंगे नायडू, जितेंद्र|Speaker2
wavs/common_voice_hi_27388826.wav|हेलीकॉप्टर दुर्घटना में सऊदी अरब के शहजादे मंसूर बिन मोकरेन की मौत|Speaker2
wavs/common_voice_hi_27388827.wav|मैंने सोचा, सोनिया मुझे बतौर पीएम चुन सकती हैं|Speaker2
wavs/common_voice_hi_27388828.wav|यूपी में तस्करों ने गोली मारकर की दारोगा की हत्या|Speaker2
wavs/common_voice_hi_27388832.wav|अयोध्या में राम रसोई की शुरुआत, श्रद्धालुओं को मिलेगा फ्री खाना|Speaker2
wavs/common_voice_hi_27388994.wav|आक्रामक बल्लेबाजी में सक्षम लेकिन चतुराई से खेल रहा हूं: यूसुफ पठान|Speaker2
wavs/common_voice_hi_27388995.wav|पनामा लीक्स पर ताजा खुलासे के बाद अमिताभ फिर बोले- 'मैंने कुछ नहीं किया'|Speaker2
wavs/common_voice_hi_27388996.wav|हत्या मामले में शोभराज की उम्रकैद की सजा बरकरार|Speaker2
wavs/common_voice_hi_27388997.wav|हमारे पास वाजपेयी-आडवाणी के परिजनों के खिलाफ सबूतः दिग्विजय सिंह|Speaker2
wavs/common_voice_hi_27388998.wav|बंगाल: दिलीप घोष बोले- बीजेपी का इस साल एक करोड़ सदस्य बनाने का टारगेट|Speaker2
wavs/common_voice_hi_27389005.wav|ऐसे बनाएं अपने दांतों को चमकदार और मजबूत!|Speaker2
wavs/common_voice_hi_27389006.wav|पीएम नरेंद्र मोदी से पूछ रहीं पायल रोहतगी, ट्विटर पर क्यों नहीं किया फॉलो?|Speaker2
wavs/common_voice_hi_27389007.wav|महाराष्ट्र हिंसा: राज्य सरकार बैकफुट पर|Speaker2
wavs/common_voice_hi_27389009.wav|जनता की आवाज नहीं दबा सकती सरकार: किशनजी|Speaker2
wavs/common_voice_hi_27389012.wav|फाइंडिंग फैनी की कमाई में तेजी, क्रीचर भी थोड़ा आगे बढ़ी|Speaker2
wavs/common_voice_hi_27389013.wav|ऐश्वर्या राय और सोनम कपूर कान्स फिल्म फेस्टिवल में लेंगी हिस्सा|Speaker2
wavs/common_voice_hi_27389014.wav|पुतिन ने तुर्की को डराने के लिए वायु रक्षा मिसाइलें भेजी|Speaker2
wavs/common_voice_hi_27389015.wav|शिक्षामित्र धैर्य रखें, उनके साथ अन्याय नहीं होगा: स्मृति|Speaker2
wavs/common_voice_hi_27389016.wav|मुफ्त इंटरनेट पर छिड़ी जंग|Speaker2
wavs/common_voice_hi_27389023.wav|पुरी के शंकराचार्य बोले, मोदी का विरोध करने वाराणसी जाऊंगा|Speaker2
wavs/common_voice_hi_27389024.wav|अब बंगलुरू यूनिवर्सिटी में स्टूडेंट्स के डॉक्यूमेंट्स का होगा ऑनलाइन वेरिफिकेशन|Speaker2
wavs/common_voice_hi_27389026.wav|अमिताभ बच्चन ने ट्विटर पर अपशब्द कहने वालों को किया शुक्रिया|Speaker2
wavs/common_voice_hi_27389027.wav|महीने के पहले दिन आम लोगों को राहत, कम हुई पेट्रोल की कीमत|Speaker2
wavs/common_voice_hi_27389033.wav|मुझे शिवसेना से कोई गिला नहीं: गोपाल कृष्ण गांधी|Speaker2
wavs/common_voice_hi_27389034.wav|अभिभावकों की हत्या के बाद व्यक्ति ने की खुदकुशी|Speaker2
wavs/common_voice_hi_27389035.wav|वोट अपने पाले में लाने के लिए गिड़गिड़ाते राजकुमार|Speaker2
wavs/common_voice_hi_27389036.wav|इस वजह से कार लगती है बेकार!|Speaker2
wavs/common_voice_hi_27389037.wav|अर्जेंटीना के जॉर्ज मारियो बर्गोग्लियो पोप बने|Speaker2
wavs/common_voice_hi_27389048.wav|हैदराबाद में सीरीज जीतने के इरादे से उतरेगी टीम इंडिया, तीसरा वनडे आज|Speaker2
wavs/common_voice_hi_27389049.wav|संघ के बिना अन्ना जीरो: दिग्विजय सिंह|Speaker2
wavs/common_voice_hi_27389050.wav|'यादगार' लम्हों में महिलाओं की पसंद होती है 'खास'|Speaker2
wavs/common_voice_hi_27389051.wav|पाकिस्तान ने लौटाया सरबजीत सिंह का सामान|Speaker2
wavs/common_voice_hi_27389052.wav|सीधी बात: सचिन पायलट बोले- सीएम गहलोत से मनमुटाव नहीं, हम सब यूनाइटेड|Speaker2
wavs/common_voice_hi_27389058.wav|कांग्रेस ने बिहार के साथ नाइंसाफी की: भाजपा|Speaker2
wavs/common_voice_hi_27389060.wav|शादी में आए मेहमानों को ये खास तोहफा देंगे प्रियंका-निक, Photo वायरल|Speaker2
wavs/common_voice_hi_27389061.wav|ऐसा तो नहीं होता प्यार, ये तो धोखा ही था...|Speaker2
wavs/common_voice_hi_27389062.wav|आलिया के बर्थडे पर करण जौहर का गिफ्ट, शेयर किया 'राजी' का लुक|Speaker2
wavs/common_voice_hi_27389068.wav|विरुद्धनगर: डीएमके से एआईएडीएमके ने छीनी थी सीट|Speaker2
wavs/common_voice_hi_27389069.wav|विराट-अनुष्का के साथ फिल्म बनाएंगे करण जौहर, ट्विटर पर की तारीफ|Speaker2
wavs/common_voice_hi_27389070.wav|खुश रहने के लिए अपने 'इंटरेस्ट' को बनाएं अपनी जॉब|Speaker2
wavs/common_voice_hi_27389071.wav|अन्ना हजारे नासिक के अस्पताल में भर्ती|Speaker2
wavs/common_voice_hi_27389072.wav|जावेद अख्तर, मृदुला गर्ग को मिला साहित्य अकादमी पुरस्कार|Speaker2
wavs/common_voice_hi_27389078.wav|सेना के दिल्ली कूच की खबर थी साजिश: वी के सिंह|Speaker2
wavs/common_voice_hi_27389079.wav|'मेजबान को डे-नाइट टेस्ट मैच करवाने की अधिक आजादी मिलनी चाहिए'|Speaker2
wavs/common_voice_hi_27389081.wav|सायना हांगकांग सुपर सीरीज के फाइनल में|Speaker2
wavs/common_voice_hi_27389082.wav|जानें, माला का पूजा उपासना में क्या महत्व है?|Speaker2
wavs/common_voice_hi_27389089.wav|सियासी गर्मी से बढ़ा हथियारों का सौदा|Speaker2
wavs/common_voice_hi_27389090.wav|एनसीपी विश्वास मत पर करेगी बीजेपी का समर्थन!|Speaker2
wavs/common_voice_hi_27389092.wav|टेस्ट सीरीज: क्या कहते हैं टीम इंडिया-श्रीलंका के आंकड़े|Speaker2
wavs/common_voice_hi_27389094.wav|ऑटो चालकों पर मेहरबान केजरीवाल सरकार, फिटनेस फीस माफ|Speaker2
wavs/common_voice_hi_27389095.wav|तेजधार हथियार से बुजुर्ग की हत्या, सिर और हाथ काटकर साथ ले गए हत्यारे|Speaker2
wavs/common_voice_hi_27389367.wav|अमिताभ, सलमान के साथ काम कर चुका ये एक्टर नहीं चाहता लीड रोल|Speaker2
wavs/common_voice_hi_27389368.wav|कांग्रेस नेता सिब्बल ने कहा- मोदी भ्रष्ट लोगों के 'चौकीदार' हैं|Speaker2
wavs/common_voice_hi_27389369.wav|सर्दियों में मूंगफली खाना सेहत के लिए होता है इतना फायदेमंद|Speaker2
wavs/common_voice_hi_27389370.wav|प्रदेश सरकारों को सफल योजनाओं के लिए मिला सम्मान|Speaker2
wavs/common_voice_hi_27389382.wav|चुनाव का गणित हुआ खराब तो इमेज बदलने में जुटे अखिलेश यादव|Speaker2
wavs/common_voice_hi_27389383.wav|राजनीतिक स्वार्थ के लिए एएफएसपीए को वापस लेने की मांग: सेना प्रमुख|Speaker2
wavs/common_voice_hi_27389384.wav|उनकी आँखों में उसका बर्ताव बच्चे जैसा था |Speaker2
wavs/common_voice_hi_27389385.wav|अब रेलवे स्टेशनों पर खुलेंगे जन औषधि भंडार, मिलेंगी सस्ती दवाएं|Speaker2
wavs/common_voice_hi_27389386.wav|छिपकली के लिंग को दु्र्लभ जड़ी-बूटी बताकर बेचने वाला गिरफ्तार|Speaker2
wavs/common_voice_hi_27389387.wav|NewsWrap: एक साथ पढ़िए रविवार सुबह की बड़ी खबरें|Speaker2
wavs/common_voice_hi_27389388.wav|दुनिया की प्रमुख परमाणु ताकतों के निशाने पर पाक|Speaker2
wavs/common_voice_hi_27389389.wav|कॉमेडियन भारती ने की अपने ब्वॉयफ्रेंड से सगाई|Speaker2
wavs/common_voice_hi_27389392.wav|मायावती ने शुरू की संगठन की ‘ओवरहॉलिंग’|Speaker2
wavs/common_voice_hi_27389394.wav|बीएस येदियुरप्पा की बीजेपी में वापसी|Speaker2
wavs/common_voice_hi_27389396.wav|आजम खान बोले- अमर सिंह जरूर छोड़ देंगे राज्यसभा|Speaker2
wavs/common_voice_hi_27389402.wav|कांग्रेस ने बीजेपी को दिया नया नाम कहा, बीजेपी बोले तो 'बहुत ज्यादा प्राइस'|Speaker2
wavs/common_voice_hi_27389403.wav|संप्रग ‘सबसे भ्रष्ट और बेईमान’ सरकार है: मुलायम|Speaker2
wavs/common_voice_hi_27389404.wav|पद्म विभूष्ण से सम्मानित होंगे राजेश खन्ना|Speaker2
wavs/common_voice_hi_27389405.wav|पटना: वशिष्ठ नारायण सिंह होंगे जेडीयू प्रदेश अध्यक्ष|Speaker2
wavs/common_voice_hi_27389406.wav|एक्सएलआरआइ-जमशेदपुर: नैतिकता के साथ कारोबार|Speaker2
wavs/common_voice_hi_27389408.wav|टीम के प्रदर्शन में निरंतरता चाहते हैं अफरीदी|Speaker2
wavs/common_voice_hi_27389409.wav|डॉ. नागेंद्र बोले- योग के जरिए दवामुक्त भारत की ओर बढ़ रहा है भारत|Speaker2
wavs/common_voice_hi_27389411.wav|रियल लाइफ सिंघम फेम इंस्पेक्टर अनिरुद्ध सिंह अब फिल्मों में आएंगे नजर|Speaker2
wavs/common_voice_hi_27389412.wav|महबूबा को कश्मीर पर वाजपेयी नीति पसंद, मोदी की नीति में क्या है अलग|Speaker2
wavs/common_voice_hi_27389417.wav|भूटान में इंटरनेशनल एजुकेशन फेयर में शिरकत करेगा भारत|Speaker2
wavs/common_voice_hi_27389418.wav|दिव्य पुरुष संजय कपूर का जन्मदिन दुनिया को मुबारक|Speaker2
wavs/common_voice_hi_27389419.wav|युवराज, पेस, विद्या बालन और परेश रावल को पद्म पुरस्कार|Speaker2
wavs/common_voice_hi_27389420.wav|चारा घोटालाः झारखंड हाईकोर्ट ने लालू यादव की जमानत पर फैसला सुरक्षित रखा|Speaker2
wavs/common_voice_hi_27389421.wav|शाहरुख की फिल्म 'फैन' के दूसरे टीजर में देखें जोरदार दिल्ली कनेक्शन|Speaker2
wavs/common_voice_hi_27389422.wav|'मौत' के नौ महीने बाद महिला को जिंदा देख भौंचक्के रह गए लोग!|Speaker2
wavs/common_voice_hi_27389423.wav|पत्नी की शिकायत पर हवालात पहुंचे बुजुर्ग ने की खुदकुशी|Speaker2
wavs/common_voice_hi_27389424.wav|पैसे के लालच में नाबालिग बहन से करवाई वेश्यावृत्ति, गिरफ्तार|Speaker2
wavs/common_voice_hi_27389426.wav|पाकिस्तानी आर्मी कोर्ट ने नौ आतंकियों को सुनाई फांसी की सजा|Speaker2
wavs/common_voice_hi_27389438.wav|देश में जानलेवा ठंड का कहर, सर्दी की भेंट चढ़ीं कई जिंदगियां|Speaker2
wavs/common_voice_hi_27389439.wav|नवाज-सुषमा की मुलाकात के दौरान गायब था तिरंगा, फोटो वायरल|Speaker2
wavs/common_voice_hi_27389440.wav|दिल्ली: नॉर्थ एमसीडी में आर्थिक तंगी, कमिश्नर को नहीं मिली तीन महीने से सैलरी|Speaker2
wavs/common_voice_hi_27389441.wav|क्या आप गूगल क्रोम के इन हिडेन फीचर्स के बारे में जानते हैं|Speaker2
wavs/common_voice_hi_27389442.wav|युवराज की कैंसर मुहिम से जुड़े सचिन, कोहली, रोहित और जहीर|Speaker2
wavs/common_voice_hi_27389443.wav|जिंदगी में आप क्यों होते हैं निराश?|Speaker2
wavs/common_voice_hi_27389444.wav|जेसी राइडर को रिलीज करेगा पुणे वारियर्स|Speaker2
wavs/common_voice_hi_27389445.wav|दिल्ली: यमुना की सफाई के लिए क्रिकेट का सहारा, टूर्नामेंट विजेता टीम संभालेगी बागडोर|Speaker2
wavs/common_voice_hi_27389446.wav|लाल बत्ती के बाद अब पार्टी कार्यकर्ताओं में 'कुर्सी' बांट रहे मुलायम|Speaker2
wavs/common_voice_hi_27389449.wav|वर्ल्ड बॉक्सिंग चैंपियनशिप: गौरव बिधूड़ी ने मेडल किया पक्का|Speaker2
wavs/common_voice_hi_27389451.wav|रुपया और कमजोर, लेकिन सेंसेक्स उछला|Speaker2
wavs/common_voice_hi_27389453.wav|ये रिश्ता में दिखेगा कोर्ट रूम ड्रामा, कार्तिक के चाचा-चाची लेंगे तलाक?|Speaker2
wavs/common_voice_hi_27389455.wav|दिल्ली सरकार ने चिकित्सकों के लिए सुरक्षा मांगी|Speaker2
wavs/common_voice_hi_27389456.wav|राहुल गांधी को गद्दार कहने वाले बीजेपी विधायक पर केस दर्ज|Speaker2
wavs/common_voice_hi_27389457.wav|लालू ने गुजरात में बीजेपी की हार का किया दावा, दिए ये तर्क|Speaker2
wavs/common_voice_hi_27389458.wav|ये हैं बिहार के नॉन रेजिडेंट बिहारी नेता|Speaker2
wavs/common_voice_hi_27389459.wav|मोनिका बेलुची को 'बॉन्ड गर्ल' कहलाना नापसंद|Speaker2
wavs/common_voice_hi_27389460.wav|पेरिस में ऐश्वर्या राय की तरह पोज देती दिखीं आराध्या|Speaker2
wavs/common_voice_hi_27389461.wav|बीजेपी विधायक के बिगड़े बोले- मुस्लिमों के खिलाफ दिया विवादित बयान|Speaker2
